mouse_life_stage,E9.5
pvalue,0.7063876
gene_accession_id,MGI:1924315
parameter_name,Total protein
parameter_id,IMPC_CBC_006_001
mouse_strain,C57BL
gene_symbol,Ints7
analysis_id,x41j262f20w430p
