pvalue,0.5311688
parameter_name,Cornea vascularisation
parameter_id,ESLIM_014_001_008
mouse_life_stage,Early adult
gene_accession_id,MGI:1913506
analysis_id,j4425h53ch2ma7l
gene_symbol,Ssr2
mouse_strain,C57BL
