mouse_life_stage,Early adult
analysis_id,82cis3w4v727c2m
pvalue,0.8319501
gene_symbol,Lime1
parameter_id,TCPLA_GRS_011_001
parameter_name,Forelimb and hindlimb grip strength normalised against body weight
gene_accession_id,MGI:1919949
mouse_strain,C57BL
