mouse_strain,C57BL
gene_symbol,Bach2
mouse_life_stage,Early adult
analysis_id,yxo04y89v12o6br
pvalue,0.7114083
parameter_name,Startle response
parameter_id,HMGULA_SHI_009_001
gene_accession_id,MGI:894679
