mouse_life_stage,Middle aged adult
pvalue,0.9974772
gene_accession_id,MGI:1345282
parameter_id,MGP_PBI_030_001
analysis_id,54954j9920z9l1y
mouse_strain,C57BL
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell number
gene_symbol,Slc30a4
