parameter_id,MGP_MLN_074_001
parameter_name,Effector CD8+ T cells - % of CD45+
mouse_life_stage,Early adult
gene_symbol,Arpc5l
analysis_id,15l99s9d4n6m3m7
gene_accession_id,MGI:1921442
pvalue,0.8050547
mouse_strain,C57BL
