parameter_id,IMPC_EYE_059_001
parameter_name,Mean right eye lens density
analysis_id,575ub9pw783hilm
pvalue,0.9803641
gene_accession_id,MGI:87968
mouse_strain,C57BL
mouse_life_stage,E12.5
gene_symbol,Ahcy
