parameter_id,MGP_PBI_033_001
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:3616086
pvalue,0.806878
parameter_name,CD8+ KLRG1+ alpha beta T cell number
gene_symbol,Kcng1
analysis_id,4s7di5438pwzh67
