parameter_id,JAX_OFD_014_001
parameter_name,Center distance travelled
gene_symbol,Snrpb2
mouse_life_stage,Early adult
pvalue,0.5413143
gene_accession_id,MGI:104805
analysis_id,pn4zj7065r9o867
mouse_strain,C57BL
