parameter_id,IMPC_CSD_051_002
analysis_id,m7dw0ma1qpn2dgj
pvalue,0.3311844
gene_symbol,Mapkap1
parameter_name,Hindlimb nail - number
gene_accession_id,MGI:2444554
mouse_life_stage,E15.5
mouse_strain,C57BL
