parameter_id,IMPC_CSD_011_001
gene_accession_id,MGI:894679
mouse_strain,C57BL
analysis_id,0064hww928s67y8
gene_symbol,Bach2
mouse_life_stage,Early adult
pvalue,1.013828
parameter_name,Coat - hair distribution - back
