parameter_id,HRWLLA_OFD_013_001
gene_accession_id,MGI:1309468
gene_symbol,Casq1
pvalue,0.5955956
parameter_name,Periphery average speed
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,67vt2917cb49o25
