parameter_id,IMPC_CSD_033_001
gene_symbol,Slc30a4
parameter_name,Gait
pvalue,0.4536522
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
analysis_id,8hi4elrz41l3x92
gene_accession_id,MGI:1345282
