gene_accession_id,MGI:2446186
pvalue,0.6509049
parameter_name,% Pre-pulse inhibition - PPI4
mouse_strain,C57BL
gene_symbol,Lpgat1
mouse_life_stage,Late adult
analysis_id,x82u8i63631am5l
parameter_id,IMPC_ACS_036_001
