parameter_id,MGP_IMM_022_001
parameter_name,KLRG1+ gd T cells - % of gd T cells
gene_accession_id,MGI:2441730
gene_symbol,Tbl1xr1
mouse_strain,C57BL
pvalue,0.3795939
mouse_life_stage,Early adult
analysis_id,d5ek4ca5v26rvts
