gene_accession_id,MGI:2685053
gene_symbol,Ntmt2
pvalue,0.8529426
mouse_strain,C57BL
analysis_id,1hs3ohx20ae8362
mouse_life_stage,Early adult
parameter_id,ESLIM_007_001_015
parameter_name,Number of centre entries
