mouse_life_stage,Early adult
gene_symbol,Lamb3
gene_accession_id,MGI:99915
pvalue,8.594905e-05
mouse_strain,C57BL
parameter_name,Upper teeth appearance
parameter_id,IMPC_CSD_069_001
analysis_id,yef47wahi3012tr
