parameter_id,IMPC_HEM_027_001
parameter_name,Red blood cell distribution width
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Dnaaf9
analysis_id,384u6e490n5u7b3
pvalue,0.6422694
gene_accession_id,MGI:1923029
