mouse_life_stage,Early adult
analysis_id,wcg62q6k8lhf0z1
mouse_strain,C57BL
pvalue,0.2864661
gene_accession_id,MGI:96757
parameter_id,IMPC_HEM_037_001
gene_symbol,Lcn2
parameter_name,Basophil cell count
