parameter_id,IMPC_DXA_010_001
mouse_life_stage,Early adult
parameter_name,Bone Area
analysis_id,0mj5935s6wb910c
pvalue,0.7305881
gene_symbol,Rab17
gene_accession_id,MGI:104640
mouse_strain,C57BL
