gene_symbol,Frmpd1
mouse_strain,C57BL
analysis_id,8x9p169p9172hhp
pvalue,0.6009583
gene_accession_id,MGI:2446274
parameter_name,Hemorrhage
mouse_life_stage,Early adult
parameter_id,IMPC_GEO_009_002
