parameter_id,IMPC_XRY_001_001
pvalue,0.1003789
mouse_life_stage,Early adult
parameter_name,Skull shape
mouse_strain,C52BL
gene_accession_id,MGI:1336200
analysis_id,605e6k292s63294
gene_symbol,Hpca
