parameter_id,IMPC_IMM_069_001
mouse_life_stage,Early adult
parameter_name,Transitional B Cells (CD21/35 low)
gene_symbol,Rap2b
gene_accession_id,MGI:1921262
pvalue,0.3506516
mouse_strain,C57BL
analysis_id,o9hm39y9k8q6jz7
