pvalue,0.9308561
gene_symbol,Pum1
mouse_life_stage,Early adult
parameter_id,HMGULA_CBC_009_001
parameter_name,Calcium
mouse_strain,C57BL
analysis_id,r1x8p866u1yn0f0
gene_accession_id,MGI:1931749
