parameter_id,MGP_PBI_040_001
mouse_strain,C57BL
parameter_name,Eosinophil number
pvalue,0.9306954
gene_accession_id,MGI:3026886
gene_symbol,Cdin1
analysis_id,1654f879zaz93zb
mouse_life_stage,Early adult
