parameter_id,IMPC_CSD_079_001
analysis_id,sx01y7y348s3587
gene_accession_id,MGI:88479
mouse_strain,C57BL
gene_symbol,Cpa3
pvalue,0.2310798
parameter_name,Aggression
mouse_life_stage,Early adult
