parameter_id,M-G-P_016_001_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1914071
gene_symbol,Bcs1l
analysis_id,1evw4206743yk33
mouse_strain,C57BL
pvalue,0.3807385
parameter_name,White blood cell-count
