parameter_id,IMPC_HEM_039_001
pvalue,0.3991891
gene_symbol,Mms22l
gene_accession_id,MGI:2684980
mouse_life_stage,Early adult
parameter_name,Large Unstained Cell (LUC) count
analysis_id,2jnin20497t8x7q
mouse_strain,129SV
