mouse_life_stage,Late adult
analysis_id,84bk9mn81r7e9n6
mouse_strain,C57BL
parameter_name,LVIDd
pvalue,0.1930664
parameter_id,IMPC_ECH_008_001
gene_accession_id,MGI:1917604
gene_symbol,Secisbp2l
