parameter_id,IMPC_XRY_021_001
parameter_name,Humerus
pvalue,0.74859
analysis_id,zfm9k38app3x361
mouse_strain,C57BL
gene_accession_id,MGI:1919935
mouse_life_stage,Early adult
gene_symbol,Dnajc6
