parameter_id,MGP_MLN_072_001
gene_accession_id,MGI:1922082
analysis_id,7sofg1xhy506594
pvalue,0.6903673
mouse_strain,C57BL
gene_symbol,Slc45a3
mouse_life_stage,Early adult
parameter_name,KLRG1+ Treg cells - % of CD45+
