parameter_id,IMPC_HEM_001_001
mouse_life_stage,Middle aged adult
mouse_strain,C57BL
gene_symbol,Lpgat1
gene_accession_id,MGI:2446186
parameter_name,White blood cell count
analysis_id,2r50oda9231oo5l
pvalue,0.6934284
