mouse_life_stage,Late adult
parameter_id,M-G-P_020_001_001
analysis_id,7eq033y6b3o8njf
mouse_strain,C57BL
parameter_name,Body Weight
gene_symbol,AU040320
gene_accession_id,MGI:2140475
pvalue,0.9222966
