parameter_id,IMPC_IMM_032_001
gene_accession_id,MGI:1915325
analysis_id,90ex4p67n1r65n8
gene_symbol,Lurap1
mouse_life_stage,Early adult
pvalue,0.7615401
mouse_strain,C57BL
parameter_name,CD8 CD44+CD62L- T cells
