mouse_life_stage,Late adult
pvalue,0.9696773
gene_symbol,Snap23
gene_accession_id,MGI:109356
parameter_name,Resting Treg cells - % of Treg
analysis_id,h249e389ljhoxmq
mouse_strain,C57BL
parameter_id,MGP_IMM_011_001
