parameter_name,% Pre-pulse inhibition - PPI3
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.9773687
gene_accession_id,MGI:1916220
analysis_id,9s320i86a1q9560
gene_symbol,Dcaf12
parameter_id,IMPC_ACS_035_001
