parameter_id,IMPC_EYE_008_001
mouse_life_stage,Early adult
gene_symbol,Fgb
pvalue,0.2713495
gene_accession_id,MGI:99501
mouse_strain,C57BL
parameter_name,Corneal opacity
analysis_id,p3524sz4989ika9
