parameter_id,IMPC_XRY_007_001
mouse_strain,C57BL
parameter_name,Clavicle
gene_accession_id,MGI:1923959
gene_symbol,Arpc2
mouse_life_stage,Early adult
pvalue,0.156461
analysis_id,3s0i81gggwz3uxw
