pvalue,0.5330032
parameter_id,IMPC_XRY_066_001
gene_symbol,Tiprl
analysis_id,x32w5a32v23fko6
mouse_strain,C57BL
parameter_name,Sacral processes
gene_accession_id,MGI:1915087
mouse_life_stage,E9.5
