mouse_life_stage,Middle aged adult
pvalue,0.7093062
analysis_id,rkk6oa7w0gy5383
parameter_id,IMPC_CBC_011_001
parameter_name,Iron
mouse_strain,C57BL
gene_accession_id,MGI:2140475
gene_symbol,AU040320
