gene_symbol,Eprs1
mouse_life_stage,E12.5
parameter_name,Total food intake
pvalue,0.3668758
gene_accession_id,MGI:97838
parameter_id,IMPC_CAL_008_001
mouse_strain,C57BL
analysis_id,ai7buu250u2g80h
