parameter_id,IMPC_IMM_034_001
mouse_life_stage,Early adult
pvalue,0.2160712
gene_symbol,Inpp1
analysis_id,21dzg20pzh83j27
parameter_name,CD8 CD44-CD62L+ T cells
mouse_strain,C57BL
gene_accession_id,MGI:104848
