gene_accession_id,MGI:1933159
gene_symbol,Rnf114
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GRS_011_001
pvalue,0.7635124
parameter_name,Forelimb and hindlimb grip strength normalised against body weight
analysis_id,3k6vo33jm31hp5b
