pvalue,0.3961715
mouse_strain,C57BL
gene_accession_id,MGI:1309468
parameter_id,MGP_IMM_014_001
analysis_id,z76z19uv79k5038
mouse_life_stage,Early adult
gene_symbol,Casq1
parameter_name,Effector CD8+ T cells - % of CD8+
