parameter_id,MGP_IMM_129_001
gene_accession_id,MGI:894679
gene_symbol,Bach2
analysis_id,67jt451dt73w35q
mouse_life_stage,Early adult
pvalue,0.9507541
parameter_name,CD11b-high cDC - % of CD45+
mouse_strain,C57BL
