mouse_life_stage,Early adult
pvalue,0.8254219
parameter_id,MGP_PBI_038_001
mouse_strain,C57BL
analysis_id,g2bdt2922dw8q38
gene_accession_id,MGI:1915806
gene_symbol,Uckl1
parameter_name,Ly6Clow monocyte number
