mouse_life_stage,E9.5
parameter_id,ESLIM_005_001_005
mouse_strain,C57BL
parameter_name,Bone Mineral Content
gene_accession_id,MGI:3026886
analysis_id,8q9jd5jm4rn1o94
pvalue,0.9776247
gene_symbol,Cdin1
