mouse_life_stage,E12.5
analysis_id,n80m0229re1vxx2
parameter_id,MGP_PBI_038_001
parameter_name,Ly6Clow monocyte number
gene_symbol,Dmap1
mouse_strain,C57BL
pvalue,0.7251999
gene_accession_id,MGI:1913483
