mouse_life_stage,Middle aged adult
parameter_id,MGP_CSD_025_001
gene_accession_id,MGI:2446274
analysis_id,71184i4581ga697
gene_symbol,Frmpd1
mouse_strain,C57BL
pvalue,0.8589813
parameter_name,Ventral coat/hair presence
