gene_accession_id,MGI:894679
gene_symbol,Bach2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_014_001_008
pvalue,0.5926958
parameter_name,Cornea vascularisation
analysis_id,10nc90gdr35e5it
