gene_accession_id,MGI:1915062
gene_symbol,Ubxn4
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,ESLIM_011_001_007
pvalue,0.5608017
parameter_name,PP1 + pulse startle magnitude
analysis_id,6lusf6m136742n7
