parameter_id,IMPC_EYE_007_001
parameter_name,Cornea
mouse_life_stage,Early adult
gene_symbol,Zfp683
gene_accession_id,MGI:3650254
mouse_strain,C57BL
analysis_id,k2l3431ryfbzqj6
pvalue,0.3161168
