mouse_life_stage,E18.5
gene_accession_id,MGI:2685277
mouse_strain,C57BL
parameter_id,MGP_IMM_067_001
pvalue,0.253837
gene_symbol,Zyg11b
analysis_id,6vcd2jtqb417084
parameter_name,CD11b-low cDC - % of cDC
