parameter_id,IMPC_EYE_006_001
mouse_life_stage,Early adult
pvalue,0.6257538
gene_accession_id,MGI:88174
parameter_name,Narrow eye opening
analysis_id,k78wva0vy0m3r1d
mouse_strain,C57BL
gene_symbol,Bmi1
