gene_symbol,Tnfsf10
pvalue,0.987151
parameter_name,PP4 + pulse startle magnitude
parameter_id,ESLIM_011_001_010
gene_accession_id,MGI:107414
analysis_id,eg76311xu028o45
mouse_life_stage,Early adult
mouse_strain,C57BL
