mouse_strain,C57BL
pvalue,0.8992898
parameter_name,Hindpaw - size
gene_symbol,Slc30a4
analysis_id,27ezd22pfc9t0f6
mouse_life_stage,Middle aged adult
parameter_id,JAXLA_CSD_041_002
gene_accession_id,MGI:1345282
