parameter_id,IMPC_XRY_066_001
gene_accession_id,MGI:1913506
mouse_strain,C57BL
analysis_id,wv425k5bzc3b1ji
gene_symbol,Ssr2
pvalue,0.4068307
mouse_life_stage,Early adult
parameter_name,Sacral processes
