parameter_id,IMPC_OFD_022_001
pvalue,0.6901377
gene_symbol,Dnajc8
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,06fa20644p8lkrt
parameter_name,Percentage center time
gene_accession_id,MGI:1915848
