parameter_id,MGP_CSD_008_001
pvalue,0.2960909
mouse_life_stage,Early adult
gene_symbol,Tnfsf8
parameter_name,Startle response
analysis_id,ht3tzk7w7946x58
gene_accession_id,MGI:88328
mouse_strain,C57BL
