pvalue,0.0008958583
gene_accession_id,MGI:1917604
gene_symbol,Secisbp2l
parameter_name,Response amplitude - S
parameter_id,IMPC_ACS_006_001
mouse_strain,C57BL
analysis_id,f4t15uv3615h55p
mouse_life_stage,Early adult
