mouse_strain,C57BL
analysis_id,ccvruoj27ax5834
parameter_id,ESLIM_011_001_703
parameter_name,Prepulse inhibition - PP3
mouse_life_stage,E9.5
gene_symbol,Dmap1
pvalue,0.9584542
gene_accession_id,MGI:1913483
