parameter_id,IMPC_IMM_067_001
parameter_name,Follicular B Cells (CD21/35+)
analysis_id,0tvku74022dy9u2
pvalue,0.06311275
mouse_life_stage,Early adult
gene_symbol,Cpa3
mouse_strain,C57BL
gene_accession_id,MGI:88479
