parameter_id,IMPC_CSD_039_001
pvalue,0.9960234
mouse_life_stage,E9.5
analysis_id,qk3ee096866tr0w
mouse_strain,C57BL
parameter_name,Limb grasp
gene_accession_id,MGI:1924315
gene_symbol,Ints7
