parameter_id,IMPC_HEM_029_001
gene_accession_id,MGI:104805
analysis_id,nanb7sb52q50f07
pvalue,0.2802277
mouse_life_stage,Early adult
gene_symbol,Snrpb2
mouse_strain,C57BL
parameter_name,Neutrophil differential count
